AGR_ID|open_rows|open_amt
63846|3|441.00
97109|9|441.00
64480|12|438.00
133917|6|438.00
460179|3|438.00
274126|12|438.00
59945|6|438.00
238232|6|438.00
192232|6|438.00
107811|54|437.88
414439|4|436.00
511796|12|435.96
246359|3|435.00
128550|9|435.00
205245|9|432.00
97665|36|432.00
118291|9|432.00
201209|4|432.00
111648|6|432.00
98305|6|432.00
441013|3|432.00
146861|6|432.00
80767|3|432.00
603213|2|429.32
135092|18|426.60
100190|6|426.00
273324|12|426.00
338893|6|426.00
110949|6|426.00
221210|6|426.00
441723|6|424.56
92003|9|423.00
53554|6|420.57
150348|12|420.00
106735|6|420.00
191752|6|420.00
112209|6|420.00
94751|6|420.00
84269|6|420.00
232921|6|420.00
194221|6|420.00
148397|6|420.00
129835|6|420.00
56063|12|418.44
55843|6|417.00
47518|3|417.00
400945|9|415.47
92480|6|414.00
189244|6|414.00
253887|6|414.00
33079|6|414.00
168543|6|414.00
57689|6|414.00
102544|6|414.00
195421|6|414.00
80901|6|414.00
70504|6|414.00
148324|6|414.00
78433|6|414.00
105741|6|414.00
34584|6|414.00
92050|6|414.00
330726|6|414.00
114834|6|414.00
68407|6|414.00
100570|18|414.00
447155|6|414.00
89665|6|414.00
346058|6|414.00
67318|3|411.00
514575|3|411.00
64102|6|411.00
498700|3|411.00
161799|3|411.00
140346|3|411.00
459325|3|411.00
62665|3|411.00
481469|3|411.00
140194|3|411.00
86605|3|411.00
190337|6|409.38
710275|3|408.87
422150|6|408.00
160312|6|408.00
72949|6|408.00
166434|6|408.00
182404|6|408.00
164391|6|408.00
67702|6|408.00
304476|6|408.00
151096|12|408.00
76807|6|408.00
119283|6|408.00
76920|6|408.00
137397|6|408.00
117233|6|408.00
77880|24|408.00
83384|3|408.00
179251|6|408.00
218370|6|408.00
93028|6|408.00
78035|6|408.00
175470|6|408.00
82963|6|408.00
121803|6|408.00
97618|6|408.00
121115|6|408.00
77731|6|408.00
59131|6|408.00
85720|6|408.00
69701|18|407.40
383174|3|405.00
124726|9|405.00
125917|4|404.92
82994|6|402.00
65554|6|402.00
158329|6|402.00
163352|3|402.00
241111|6|402.00
90775|6|402.00
117342|6|402.00
32312|6|402.00
183127|6|402.00
142516|6|402.00
167077|3|402.00
69106|6|402.00
353929|6|402.00
71000|6|402.00
480766|6|402.00
185914|6|402.00
76982|6|402.00
67199|6|402.00
70347|6|402.00
106652|6|402.00
490773|3|402.00
236966|6|402.00
239329|6|402.00
261718|6|402.00
132782|6|402.00
237826|6|402.00
178351|6|402.00
363656|6|402.00
64469|6|402.00
179614|6|402.00
157248|6|402.00
190581|6|402.00
124409|6|402.00
109566|6|402.00
132369|6|402.00
164948|6|402.00
144889|6|402.00
397076|3|402.00
133411|6|402.00
162210|6|402.00
231766|3|402.00
68894|6|402.00
66285|6|402.00
174996|6|402.00
120546|6|402.00
140538|2|402.00
93182|6|402.00
75027|12|402.00
74732|8|400.00
75081|3|399.00
63138|3|399.00
226345|3|399.00
450108|3|399.00
231804|3|399.00
47214|3|399.00
94039|3|399.00
53175|3|399.00
48347|3|399.00
126409|6|396.96
178729|6|396.00
102561|6|396.00
120549|6|396.00
107893|6|396.00
82476|6|396.00
63045|6|396.00
216804|6|396.00
175967|6|396.00
143821|6|396.00
105576|6|396.00
186889|6|396.00
135337|6|396.00
53839|3|396.00
63715|6|396.00
518479|6|396.00
191283|3|396.00
150025|12|396.00
378941|6|396.00
71603|6|396.00
156290|6|396.00
175659|6|396.00
421243|6|396.00
130127|3|396.00
474169|3|396.00
64731|6|396.00
142762|6|396.00
68394|6|396.00
67346|6|396.00
146932|6|396.00
78771|6|396.00
140523|6|396.00
351618|6|396.00
90423|6|396.00
184329|3|396.00
173363|6|396.00
352971|6|396.00
75452|3|396.00
59744|6|396.00
69285|6|396.00
190148|6|396.00
187478|6|396.00
519906|4|396.00
31249|6|396.00
216011|3|396.00
179928|6|396.00
63803|3|396.00
166460|6|396.00
111266|6|396.00
71470|6|396.00
67655|6|396.00
68329|6|396.00
310326|6|396.00
144217|6|396.00
132450|6|396.00
219969|6|396.00
506108|6|396.00
318224|6|396.00
58116|6|396.00
293045|3|396.00
62738|6|396.00
190492|6|396.00
61888|6|396.00
52776|3|396.00
218729|6|396.00
116532|6|396.00
118522|6|396.00
348515|6|396.00
428592|6|396.00
252419|6|396.00
490706|6|396.00
70644|6|396.00
203230|6|396.00
33573|6|396.00
144021|6|396.00
181573|6|396.00
464907|6|396.00
68375|6|396.00
87103|6|396.00
137679|6|396.00
376664|6|396.00
70098|6|396.00
79964|6|396.00
113289|6|396.00
170952|6|396.00
487448|6|396.00
135221|6|396.00
186619|6|396.00
80559|6|396.00
146069|6|396.00
67094|6|396.00
61859|6|396.00
71939|6|396.00
110105|6|396.00
207746|4|396.00
168635|6|396.00
95332|6|396.00
137598|6|396.00
132449|6|396.00
155774|6|396.00
91692|9|396.00
119300|3|396.00
224150|6|396.00
160997|6|396.00
194240|6|396.00
260172|6|396.00
308799|6|396.00
34319|6|396.00
433161|6|396.00
30818|6|396.00
57712|6|396.00
190389|6|396.00
165490|6|396.00
96961|9|396.00
162175|6|396.00
147085|3|396.00
107802|6|396.00
92129|6|396.00
76384|6|396.00
399370|6|396.00
219835|6|396.00
69077|6|396.00
89527|6|396.00
111889|6|396.00
121080|3|396.00
99377|6|396.00
102208|3|396.00
500647|6|396.00
186928|6|396.00
144646|6|396.00
67769|6|396.00
116473|6|396.00
299051|6|396.00
69724|6|396.00
126377|6|396.00
311436|6|396.00
164486|6|396.00
161791|6|396.00
229545|6|396.00
99822|6|396.00
148540|6|396.00
111775|6|396.00
226267|6|396.00
117976|6|396.00
141047|6|396.00
158949|6|396.00
183356|3|396.00
31466|6|396.00
69346|6|396.00
90403|6|396.00
30922|6|396.00
109521|6|396.00
232381|6|396.00
84497|6|396.00
86515|6|396.00
190703|6|396.00
171602|6|396.00
104421|6|396.00
76166|6|396.00
59039|3|393.00
128420|3|393.00
109347|3|393.00
209108|3|393.00
141415|3|393.00
129536|3|393.00
8087|3|393.00
140295|6|393.00
66683|3|393.00
78075|6|390.00
169872|6|390.00
94640|6|390.00
222380|6|390.00
155577|6|390.00
261537|6|390.00
78430|6|390.00
199447|6|390.00
449065|6|390.00
430194|6|390.00
57181|12|390.00
105874|6|390.00
151515|6|390.00
218580|6|390.00
194353|6|390.00
75884|6|390.00
132235|6|390.00
113745|6|390.00
407077|6|390.00
214136|6|390.00
57824|6|390.00
118729|6|390.00
106464|6|390.00
193856|12|387.78
159171|9|387.00
264063|9|387.00
130643|9|387.00
192805|12|384.00
264988|12|384.00
154755|6|384.00
187295|6|384.00
105108|9|383.40
180062|6|381.00
219554|6|378.00
501310|12|378.00
66965|18|378.00
454978|3|375.00
130977|6|374.46
503075|6|372.00
145260|6|372.00
89968|6|372.00
65515|3|372.00
207018|6|370.68
96101|9|369.00
363973|9|369.00
95947|9|369.00
66138|3|369.00
447403|12|368.82
321428|6|367.74
87956|3|367.50
185520|6|366.66
185588|6|366.66
185519|6|366.66
184536|6|366.00
196395|12|366.00
44869|9|366.00
139545|36|366.00
115159|6|366.00
131812|27|364.68
361963|4|363.64
119698|6|363.00
85164|3|363.00
189984|3|363.00
156259|5|361.60
352643|3|360.00
133510|6|360.00
146065|6|360.00
142972|3|360.00
95264|6|360.00
38428|3|360.00
57823|12|360.00
119883|3|360.00
140896|3|360.00
72329|3|360.00
145033|3|360.00
64129|24|360.00
686293|4|359.64
657180|4|357.64
53981|3|357.00
196255|3|357.00
99088|18|356.28
54269|3|354.00
209467|3|354.00
161235|6|354.00
103204|12|354.00
144408|12|354.00
149067|6|354.00
398098|6|354.00
448432|6|353.52
149505|6|353.16
603581|3|351.42
452154|6|351.24
134823|3|351.00
121353|3|351.00
300008|3|351.00
146134|3|351.00
63977|3|351.00
297700|3|351.00
465202|3|349.80
440186|6|349.08
53811|3|348.36
131160|9|348.00
74223|3|348.00
154157|3|348.00
69971|3|348.00
55011|3|348.00
286648|3|348.00
134987|18|348.00
357967|3|348.00
193023|3|348.00
45702|3|348.00
67932|3|348.00
173356|3|348.00
152063|3|348.00
94447|3|348.00
132245|3|348.00
276415|3|348.00
57983|3|348.00
119594|3|348.00
86965|3|348.00
317495|3|348.00
44702|3|348.00
241335|3|348.00
477928|3|348.00
140363|3|348.00
141799|3|348.00
133121|3|348.00
43323|3|348.00
138100|3|348.00
54917|3|348.00
42604|3|348.00
70150|3|348.00
487035|3|348.00
123667|3|348.00
139909|3|348.00
377167|3|348.00
107216|3|348.00
40475|3|348.00
43349|3|348.00
581808|4|347.16
90389|24|345.42
423268|3|345.00
249849|3|345.00
83080|3|345.00
201641|3|345.00
75078|3|345.00
97010|3|345.00
334333|3|345.00
189996|3|345.00
44253|3|345.00
44162|3|345.00
56648|3|345.00
204668|3|345.00
292354|3|345.00
125752|3|345.00
54571|3|345.00
75029|3|345.00
196674|3|345.00
134859|3|345.00
74363|3|345.00
70132|3|345.00
157102|3|345.00
137944|3|345.00
213651|3|345.00
144287|3|345.00
463185|12|344.28
704150|2|343.94
250798|12|342.96
121522|6|342.00
191787|6|342.00
468321|3|342.00
241164|4|340.00
111713|3|339.00
139976|3|339.00
448905|12|336.90
352614|3|336.39
174105|6|336.00
91352|6|336.00
152407|12|336.00
183559|6|336.00
92064|6|336.00
125313|3|336.00
90760|6|335.22
75859|4|332.00
478834|4|332.00
262652|4|332.00
228259|4|332.00
201582|4|332.00
134905|12|331.74
131666|8|330.80
41811|12|330.09
455393|6|330.00
177555|6|330.00
559447|2|330.00
144036|6|330.00
191755|18|330.00
189495|6|330.00
683904|2|330.00
158859|12|330.00
110760|6|329.88
619976|6|329.49
195259|30|328.05
205070|4|328.00
459933|4|328.00
317169|4|328.00
200421|4|328.00
236310|6|327.00
106870|6|324.00
34395|6|324.00
316663|9|324.00
187544|6|324.00
182175|12|324.00
655388|3|322.68
31294|6|322.62
95820|6|322.26
95407|6|322.26
34486|12|321.90
301804|4|320.28
113647|12|318.00
187270|6|318.00
406358|3|318.00
73561|6|318.00
73548|6|318.00
97660|6|318.00
65953|6|318.00
145909|6|318.00
155484|6|318.00
72490|6|318.00
332579|6|318.00
458816|6|318.00
604291|2|316.36
663365|2|315.38
84538|9|315.00
89907|9|315.00
90859|9|314.37
921471|12|312.00
402295|3|312.00
45258|3|312.00
129097|6|312.00
69178|12|312.00
136448|6|312.00
79714|6|312.00
74330|9|312.00
122992|6|312.00
425576|6|312.00
298043|6|312.00
31074|6|312.00
61238|6|312.00
60652|6|312.00
94865|6|312.00
148110|6|312.00
151432|6|312.00
156121|6|312.00
424473|6|312.00
475130|6|312.00
102738|6|312.00
104540|6|312.00
244214|3|312.00
186543|6|312.00
386092|3|312.00
72266|6|312.00
190084|6|311.88
305543|3|309.00
380143|27|307.26
227398|30|306.90
152591|6|306.18
105876|9|306.00
91287|6|306.00
440339|6|306.00
324824|6|306.00
149269|6|306.00
99739|6|306.00
140854|6|306.00
144690|9|306.00
137209|6|306.00
110387|6|306.00
67365|6|306.00
113749|6|306.00
364610|6|306.00
136370|6|306.00
91143|6|306.00
431476|6|306.00
89624|6|306.00
122097|6|306.00
45892|3|306.00
68812|6|306.00
99716|6|306.00
62743|3|306.00
59426|6|306.00
182979|6|306.00
137505|3|306.00
117596|6|306.00
134927|6|306.00
100898|9|306.00
117526|9|306.00
90275|9|306.00
70071|6|306.00
161279|6|306.00
113373|6|306.00
122823|6|306.00
115565|6|306.00
283921|6|306.00
82084|6|306.00
133631|3|306.00
90957|6|306.00
112973|6|306.00
90567|6|306.00
193329|6|306.00
111739|6|305.46
103977|6|304.92
397975|6|304.62
984690|2|304.00
636800|4|303.64
708135|2|303.16
180847|3|303.00
76316|2|302.00
436520|6|301.62
95428|6|301.56
171113|6|300.00
32212|6|300.00
167326|6|300.00
171045|6|300.00
101084|6|300.00
162788|6|300.00
208219|6|300.00
136755|6|300.00
87042|6|300.00
126913|6|300.00
190688|6|300.00
97810|6|300.00
90211|6|300.00
142435|6|300.00
132826|6|300.00
145252|6|300.00
142019|6|300.00
162053|6|300.00
199038|6|300.00
137216|6|300.00
64625|6|300.00
291686|6|300.00
33462|6|300.00
56697|3|300.00
89671|6|300.00
67160|6|300.00
60198|6|300.00
99859|6|300.00
170460|6|300.00
262592|6|300.00
111696|6|300.00
122786|6|300.00
284903|6|300.00
69948|6|300.00
131386|6|300.00
64314|6|300.00
177133|6|300.00
245022|6|300.00
196234|6|300.00
178712|6|300.00
116161|6|300.00
301930|6|300.00
85517|6|300.00
162050|6|300.00
157662|6|300.00
75234|3|300.00
85717|6|300.00
187261|6|300.00
122697|3|300.00
448253|6|300.00
126891|6|300.00
69441|6|300.00
67358|6|300.00
35165|6|300.00
76714|6|300.00
68049|6|300.00
173948|6|300.00
148237|6|300.00
163116|6|300.00
80585|6|300.00
131306|6|300.00
103895|6|300.00
439185|6|300.00
67285|6|300.00
188609|6|300.00
133308|3|300.00
157382|6|300.00
61426|6|300.00
226146|6|300.00
211424|3|300.00
88888|6|300.00
67072|6|300.00
328024|6|300.00
287949|6|300.00
91513|6|300.00
66513|6|300.00
68543|6|300.00
169989|3|300.00
99744|6|300.00
75152|6|300.00
61279|6|300.00
149407|6|300.00
72749|6|300.00
190685|6|300.00
159363|6|300.00
413928|6|300.00
514863|6|300.00
43297|6|300.00
412874|6|300.00
94917|6|300.00
125299|6|300.00
186284|6|300.00
311037|6|300.00
67734|6|300.00
118257|6|300.00
35019|6|300.00
284214|6|300.00
111974|6|300.00
174087|6|300.00
131075|3|300.00
82848|3|300.00
138083|6|300.00
380566|6|300.00
59490|6|300.00
161891|6|300.00
121119|6|300.00
203182|6|300.00
309718|6|300.00
73932|6|300.00
140833|6|300.00
171732|6|300.00
86833|6|300.00
69731|6|300.00
176473|6|300.00
68972|6|300.00
80825|6|300.00
48865|3|300.00
69053|6|300.00
518987|6|300.00
334232|6|300.00
67868|6|300.00
65065|6|300.00
436903|6|300.00
159414|6|300.00
190637|6|300.00
64354|6|300.00
46492|3|297.03
109667|3|297.00
334319|3|297.00
444249|3|297.00
491149|9|297.00
74144|3|297.00
141384|3|297.00
150076|3|297.00
46300|3|297.00
522048|3|297.00
175074|6|297.00
45176|3|297.00
81388|3|297.00
197982|3|297.00
94836|9|297.00
86228|9|297.00
39630|3|297.00
81162|3|297.00
286893|9|297.00
54120|3|297.00
65658|3|297.00
116885|9|297.00
80748|9|297.00
59232|3|297.00
207165|9|297.00
124130|3|297.00
60881|3|297.00
59485|3|297.00
110859|9|297.00
253967|9|297.00
62335|3|297.00
157207|9|297.00
103474|3|297.00
482201|9|297.00
81315|9|297.00
137015|9|297.00
55877|3|297.00
53836|3|297.00
54625|3|297.00
523563|9|297.00
99182|9|297.00
53309|3|297.00
145453|3|297.00
156088|9|297.00
94780|9|297.00
102329|9|297.00
73882|3|297.00
42358|3|297.00
53990|3|297.00
94768|9|297.00
129558|3|297.00
428913|3|297.00
363382|9|297.00
141632|3|297.00
137186|3|297.00
352153|6|294.00
72776|6|294.00
67773|6|294.00
72191|6|294.00
78587|6|294.00
70143|6|294.00
272299|6|294.00
364732|6|294.00
67337|6|294.00
148923|6|294.00
151622|6|294.00
99454|6|294.00
428139|6|294.00
192731|6|294.00
187979|6|294.00
196291|6|294.00
96554|6|294.00
79723|6|294.00
126879|6|294.00
236644|6|294.00
98784|6|294.00
469589|6|294.00
158721|6|294.00
419815|3|294.00
160630|6|294.00
229339|6|294.00
172458|6|294.00
98786|6|294.00
58002|3|294.00
168397|6|294.00
76893|6|294.00
400336|6|294.00
96258|6|294.00
444286|6|294.00
60276|6|294.00
1178434|2|294.00
119495|6|294.00
152170|6|294.00
68352|6|294.00
213394|6|294.00
86024|6|294.00
84090|6|294.00
157101|6|294.00
107150|6|294.00
120170|6|294.00
92680|6|294.00
509619|6|294.00
133160|6|294.00
68019|6|294.00
108608|6|294.00
151230|6|294.00
200130|6|294.00
136483|6|294.00
67485|6|294.00
61827|6|294.00
77268|6|294.00
66261|3|294.00
255342|6|294.00
86357|6|294.00
57081|6|294.00
110575|6|294.00
182753|6|294.00
68737|6|294.00
71854|6|294.00
218936|6|294.00
131565|6|294.00
112124|6|294.00
76171|3|294.00
57168|3|294.00
163262|6|294.00
94679|6|294.00
84844|6|294.00
159444|6|294.00
72501|6|294.00
153234|3|294.00
56475|6|294.00
174424|6|294.00
83330|6|294.00
152806|6|294.00
303795|6|294.00
114943|6|294.00
193789|6|294.00
457746|6|294.00
209059|6|294.00
67935|6|294.00
117698|6|294.00
117525|6|294.00
114673|6|294.00
65629|6|294.00
114766|6|294.00
127761|6|294.00
512282|6|294.00
109095|6|294.00
91841|6|294.00
334148|6|294.00
186256|6|294.00
180419|6|294.00
347611|6|294.00
67170|6|294.00
191494|6|294.00
69502|6|294.00
213652|3|294.00
122567|6|294.00
31360|6|293.22
628714|4|292.92
320883|18|292.80
648388|4|292.56
704140|4|292.04
268232|18|291.78
142832|6|289.44
192847|6|289.02
108109|6|288.00
163882|6|288.00
116827|6|288.00
99860|9|288.00
83295|6|288.00
103383|6|288.00
78218|6|287.07
454965|9|285.30
206307|4|284.00
233924|6|282.00
156417|6|282.00
61526|6|282.00
33621|6|282.00
501444|9|281.25
407191|9|279.00
102370|10|277.90
520301|6|276.00
104877|3|276.00
70232|6|276.00
55366|3|276.00
214767|3|273.00
133046|3|273.00
303621|4|272.92
261817|12|272.28
408321|6|270.30
127687|6|270.00
93736|9|270.00
174312|6|270.00
155206|9|270.00
241006|6|270.00
94161|9|270.00
108428|6|270.00
693810|2|268.76
204002|4|268.00
319566|12|267.36
55571|3|267.00
76218|3|267.00
609055|4|265.48
706684|3|265.41
549779|3|264.57
243878|6|264.00
63887|3|264.00
133903|24|264.00
91422|12|264.00
100902|3|264.00
296992|8|264.00
389321|4|264.00
188487|6|264.00
664492|2|262.00
676227|3|261.39
49922|3|261.00
139120|3|261.00
486682|3|261.00
150847|9|261.00
40601|3|261.00
54491|3|261.00
97373|9|261.00
209593|4|260.00
203978|4|260.00
280640|18|258.78
117636|3|258.00
177353|3|258.00
93008|6|258.00
75719|6|258.00
119268|3|258.00
36461|6|258.00
139359|3|258.00
93016|3|258.00
47627|3|258.00
53527|3|258.00
191757|6|258.00
118934|3|258.00
88216|6|258.00
119126|3|258.00
69326|3|258.00
125067|3|258.00
327707|4|256.84
77959|6|256.50
264333|4|256.00
139078|3|255.00
172338|3|255.00
49204|3|255.00
63158|3|255.00
62861|12|255.00
125382|3|255.00
131818|3|255.00
544100|2|254.06
109755|6|253.80
89659|6|253.38
488638|5|253.05
185123|12|253.02
119996|6|252.00
31714|6|252.00
108052|9|252.00
128003|3|252.00
127381|3|252.00
136366|9|252.00
158195|6|252.00
145972|6|250.56
661896|2|250.36
497012|18|250.26
509833|18|249.84
327527|3|249.00
144651|3|249.00
136651|3|249.00
513920|3|249.00
84224|3|249.00
195361|3|249.00
120143|3|249.00
42919|3|249.00
47493|3|249.00
179837|3|249.00
62047|3|249.00
89454|3|249.00
130665|3|249.00
41763|3|249.00
65805|3|249.00
120663|3|249.00
645560|3|246.15
54927|3|246.00
46930|3|246.00
250249|3|246.00
471366|3|246.00
97349|3|246.00
46746|3|246.00
53613|3|246.00
48588|3|246.00
43921|3|246.00
360395|12|246.00
48361|3|246.00
47385|3|246.00
151449|12|246.00
216328|3|246.00
190635|6|246.00
54091|3|246.00
456199|6|246.00
3050|3|246.00
146338|3|246.00
368929|12|246.00
72095|6|246.00
43747|3|246.00
1165212|4|243.72
352680|6|243.30
94053|9|243.00
101581|9|243.00
312115|9|243.00
410656|6|242.28
183407|6|240.00
52127|6|240.00
195823|12|237.42
133607|3|237.00
167794|6|236.52
508085|3|235.65
196154|6|234.00
347859|6|234.00
79171|6|234.00
131452|6|234.00
113460|6|234.00
96658|12|234.00
107079|6|234.00
102205|9|234.00
52053|3|234.00
137033|6|234.00
156941|9|234.00
69491|6|234.00
171722|6|234.00
144887|9|233.73
495191|3|233.28
72629|6|233.04
110763|6|233.04
239156|18|232.20
127246|3|231.00
51915|3|231.00
592458|2|230.80
32547|6|228.00
110659|12|228.00
97267|6|228.00
163219|6|228.00
191500|6|228.00
147878|6|228.00
151680|12|228.00
123249|6|228.00
241244|6|228.00
142484|6|228.00
77234|6|228.00
146412|9|225.00
459637|9|225.00
115158|9|225.00
82041|9|225.00
111407|9|225.00
101891|9|225.00
75874|12|224.64
66841|3|223.44
125190|9|222.57
178017|6|222.00
69967|6|222.00
70638|6|222.00
460265|18|221.85
139646|9|220.68
55737|3|219.45
121941|9|217.98
505002|6|217.92
542826|3|217.80
47556|4|217.40
466287|12|216.90
65177|3|216.00
334736|9|216.00
53267|6|216.00
67588|6|216.00
97788|6|216.00
142802|6|216.00
110312|6|216.00
200118|6|216.00
180456|6|216.00
125944|6|216.00
189558|9|216.00
137863|6|214.38
549567|2|214.00
684171|6|212.94
220277|4|212.00
163358|6|211.50
111875|6|210.00
93450|6|210.00
159533|6|210.00
140314|6|210.00
58986|6|210.00
161656|6|210.00
136991|6|210.00
471180|6|210.00
134761|6|210.00
313856|6|210.00
123296|6|210.00
102870|6|210.00
58094|6|210.00
106563|6|210.00
60654|6|210.00
188637|6|210.00
489790|2|209.44
682003|3|207.99
769322|2|207.14
131240|3|207.00
132821|3|207.00
132387|3|207.00
130526|3|207.00
438664|3|207.00
74212|3|207.00
131142|3|207.00
624152|2|206.30
304220|4|205.64
83011|3|204.00
186396|6|204.00
49785|3|204.00
61284|6|204.00
197701|6|204.00
449766|6|204.00
43546|2|204.00
153405|6|204.00
51468|3|204.00
164459|6|204.00
397586|6|204.00
53230|3|204.00
99086|6|204.00
38660|6|204.00
185708|6|204.00
86421|6|204.00
86507|6|204.00
313789|6|204.00
137808|6|204.00
238708|6|204.00
231341|6|204.00
100415|6|204.00
165539|6|204.00
368679|2|204.00
123897|6|204.00
63711|6|204.00
110772|6|204.00
200069|6|204.00
184727|6|204.00
77551|6|204.00
188978|6|204.00
145395|6|204.00
399032|6|204.00
90451|6|204.00
220325|6|204.00
158437|6|204.00
220466|6|204.00
81718|6|204.00
67909|6|204.00
126835|3|204.00
108700|6|204.00
116932|6|204.00
61139|3|204.00
58256|6|204.00
163334|6|204.00
96314|6|204.00
158890|6|204.00
109657|6|204.00
167991|6|204.00
514147|6|203.34
461572|4|203.12
251458|6|202.56
645290|4|202.56
46742|3|201.00
69191|3|201.00
73629|3|201.00
118464|3|201.00
343507|3|201.00
48906|3|201.00
54097|3|201.00
54843|3|201.00
76303|3|201.00
181663|3|201.00
515541|3|201.00
64336|3|201.00
78559|3|201.00
130564|3|201.00
86327|3|201.00
487697|3|201.00
136233|3|201.00
184500|3|201.00
342037|4|200.00
103173|6|199.44
666909|3|199.08
702826|3|198.09
201928|3|198.00
147547|6|198.00
67758|6|198.00
271966|6|198.00
306432|6|198.00
140104|3|198.00
57673|6|198.00
143233|6|198.00
62170|3|198.00
71503|6|198.00
174148|3|198.00
195501|6|198.00
183557|6|198.00
124278|6|198.00
158049|6|198.00
192720|6|198.00
63853|6|198.00
60546|6|198.00
237846|6|198.00
225445|6|198.00
54435|3|198.00
179417|6|198.00
203726|3|198.00
156404|6|198.00
45686|6|198.00
99149|6|198.00
116871|3|198.00
333809|6|198.00
64542|6|198.00
144301|6|198.00
42966|6|198.00
98490|6|198.00
99510|6|198.00
59739|6|198.00
146947|6|198.00
53574|3|198.00
118559|6|198.00
160438|6|198.00
77334|6|198.00
